Month_End,CPI,FEDFUNDS,Industrial_Production,GDP,Unemployment_Rate,Consumer_Sentiment,Credit_Spread,Regime_Label,Regime_Prob_0,Regime_Prob_1,Regime_Prob_2,Regime_Prob_3,Regime_Prob_4,Regime_Prob_5,Regime_Prob_6,Regime_Prob_7,Regime_Prob_8,Regime_Prob_9,Regime_Label_Smoothed,Regime_Name
2000-11-30,174.2,6.51,92.6604,3.6065436096409904,3.9,107.6,8.088181818181818,3,3.751351644960095e-24,3.382020356507487e-271,3.2599663277570417e-62,0.9999999896878249,0.0,5.78116998413008e-169,0.0,0.0,0.0,1.0312175281321203e-08,3.0,Early Recovery
2000-12-31,174.6,6.4,92.3457,3.45638640460454,3.9,98.4,9.01590909090909,3,1.0733013599514596e-19,7.864076702395059e-282,5.2444616951158635e-52,0.999999998752596,0.0,2.6523850528272747e-170,0.0,0.0,0.0,1.2474039414300464e-09,3.0,Early Recovery
2001-01-31,175.6,5.98,91.8908,3.29806225227922,4.2,94.7,8.493478260869566,3,3.7437003773873283e-16,6.628407639080822e-248,8.491847933144139e-44,0.99999999313795,0.0,8.911912194533719e-155,0.0,0.0,0.0,6.862049479392269e-09,3.0,Early Recovery
2001-02-28,176.0,5.49,91.2851,3.12344687320423,4.2,90.6,7.6075,3,4.2668187030834054e-13,9.457008665730382e-224,8.914255193551815e-37,0.9999999372855994,0.0,7.588522612341663e-143,0.0,0.0,0.0,6.271397365503675e-08,3.0,Early Recovery
2001-03-31,176.1,5.31,91.0585,2.92930018413188,4.3,91.5,7.915217391304348,3,5.036763848357976e-12,2.2926374601722095e-217,1.195604020162016e-36,0.9999999850339593,0.0,4.111617078020142e-136,0.0,0.0,0.0,1.4961003909788677e-08,3.0,Early Recovery
2001-04-30,176.4,4.8,90.7384,2.72045602318432,4.4,88.4,8.5,3,8.877970965144717e-09,1.9061228820844436e-191,4.770603736004647e-30,0.9999997106283526,0.0,1.0139162862622295e-121,0.0,0.0,0.0,2.8049367630441606e-07,3.0,Early Recovery
2001-05-31,177.3,4.21,90.2607,2.50483675449179,4.3,92.0,7.688695652173913,3,3.156643020559672e-07,2.778188190407048e-162,5.428754395032165e-30,0.9999979031292778,0.0,1.5940797080388993e-105,0.0,0.0,0.0,1.781206420127367e-06,3.0,Early Recovery
2001-06-30,177.7,3.97,89.7811,2.28893726657304,4.5,92.6,8.056818181818182,3,1.3386773751967275e-05,9.736915591191044e-153,1.9533780538387232e-28,0.9999863633220776,0.0,1.1488022044373494e-97,0.0,0.0,0.0,2.499041704231207e-07,3.0,Early Recovery
2001-07-31,177.4,3.77,89.2352,2.073910088310789,4.6,92.4,8.26,3,0.0001809539251903487,1.9587090475865902e-150,2.744555550245747e-27,0.9998190299890323,0.0,2.1716961007173705e-93,0.0,0.0,0.0,1.608577780603615e-08,3.0,Early Recovery
2001-08-31,177.4,3.65,89.157,1.85843170274843,4.9,91.5,8.05304347826087,3,0.008970916696247742,7.841483196083736e-148,1.1443197937480992e-24,0.9910290816995129,0.0,9.311319690040427e-88,0.0,0.0,0.0,1.6042397448103108e-09,3.0,Early Recovery
2001-09-30,178.1,3.07,88.6749,1.64155006797682,5.0,81.8,9.096666666666668,0,0.9935815475130639,1.9534087583747207e-127,6.4267615284829645e-15,0.006418418480705065,0.0,9.429799831028034e-77,0.0,0.0,0.0,3.400622497149725e-08,0.0,Boom Phase
2001-10-31,177.6,2.49,88.4051,1.42559171005733,5.3,82.7,9.796521739130435,0,0.9999965019443953,2.3515126831347835e-105,1.3007691362590257e-13,3.497851438068529e-06,0.0,3.0025680390727394e-64,0.0,0.0,0.0,2.040369018500897e-10,0.0,Boom Phase
2001-11-30,177.5,2.09,87.886,1.21719805044304,5.5,83.9,8.79409090909091,0,0.9999999827524985,3.6888163171100825e-96,2.2536414204918409e-13,1.7246886501994456e-08,0.0,1.5742672981339538e-57,0.0,0.0,0.0,3.8937513689456405e-13,0.0,Boom Phase
2001-12-31,177.4,1.82,87.8518,1.02836315113504,5.7,88.8,8.294761904761904,0,0.9999999997569602,1.228778731252465e-92,1.4132416873732833e-15,2.430385607886007e-10,0.0,1.8652148385166138e-53,1.610872e-317,0.0,0.0,5.4046928218174916e-17,0.0,Boom Phase
2002-01-31,177.7,1.73,88.4634,0.877133795560125,5.7,93.0,8.157826086956522,0,0.9999999999444946,1.6510702709137198e-94,6.120716363883655e-18,5.550533615979599e-11,0.0,8.13161925994374e-52,8.887076555822786e-283,0.0,0.0,1.9837117970149897e-19,0.0,Boom Phase
2002-02-28,178.0,1.74,88.4578,0.782942824510886,5.7,90.7,8.103,0,0.9999999998912146,4.029282225628431e-97,1.2878866172355987e-16,1.0878562053961252e-10,0.0,3.809191925700863e-51,2.5695179663563252e-283,0.0,0.0,7.915840072811043e-19,0.0,Boom Phase
2002-03-31,178.5,1.73,89.1265,0.755417681586229,5.7,95.7,7.318636363636363,0,0.999999999970254,4.6669609488300727e-98,2.279912249996707e-19,2.9745878888604724e-11,0.0,1.7046398770523861e-50,2.0764339697346291e-258,0.0,0.0,4.643879638778646e-21,0.0,Boom Phase
2002-04-30,179.3,1.75,89.5507,0.786086303238392,5.9,93.0,7.159090909090909,0,0.9999999999934832,5.108839828765883e-92,4.802595898335959e-17,6.5167748493510315e-12,0.0,1.8284034538784413e-47,7.861365063264693e-252,0.0,0.0,1.295974970907097e-19,0.0,Boom Phase
2002-05-31,179.5,1.75,89.9348,0.857632968400275,5.8,96.9,7.026521739130434,0,0.999999999996569,6.966014281781571e-91,1.6131966768501185e-19,3.431005772609024e-12,0.0,4.665116638608247e-48,1.0376799577290984e-242,0.0,0.0,8.125730779863594e-21,0.0,Boom Phase
2002-06-30,179.6,1.75,90.6736,0.950196920019905,5.8,92.4,7.975714285714286,0,0.9999999999971527,1.1422954300329206e-82,1.7562375506079447e-16,2.8470743275159155e-12,0.0,9.507284324917709e-45,1.7484807379504768e-242,0.0,0.0,2.9623385974247786e-17,0.0,Boom Phase
2002-07-31,180.0,1.73,90.6436,1.04486645340358,5.8,88.1,9.360434782608696,0,0.9999999999977751,9.499237755349387e-77,1.1377079553286675e-13,2.098603418224475e-12,0.0,2.508406049849792e-43,2.2072220746137793e-251,0.0,0.0,1.2334635156224609e-14,0.0,Boom Phase
2002-08-31,180.5,1.74,90.5505,1.12458228731642,5.7,87.6,9.78608695652174,0,0.9999999999969045,5.610526432131372e-75,1.6291770417726294e-13,2.861050730358248e-12,8.15e-322,1.0291926964571952e-43,1.2820108381564935e-257,0.0,0.0,7.153557167943276e-14,0.0,Boom Phase
2002-09-30,180.8,1.75,90.6373,1.17501034173203,5.7,86.1,9.84952380952381,0,0.9999999999949121,6.91222217933682e-73,1.7993134719601663e-12,2.57251904238117e-12,2.026516564e-315,3.147352463295332e-43,1.4789988283115898e-260,0.0,0.0,7.161352523229424e-13,0.0,Boom Phase
2002-10-31,181.2,1.75,90.3988,1.18660964277925,5.7,80.6,10.677391304347829,0,0.9999999945333244,2.5662021509025865e-72,5.26461072088575e-09,3.967644587860081e-12,2.6426977747e-314,4.423494894954039e-43,1.6093440853260374e-274,0.0,0.0,1.9809736335463043e-10,0.0,Boom Phase
2002-11-30,181.5,1.34,90.8947,1.15383827664809,5.9,84.2,9.648181818181818,0,0.9999999992448505,1.5436349908594607e-58,7.550511772865131e-10,1.19500776920856e-15,1.3810025697486743e-291,3.044526494198812e-35,2.929285238218823e-222,0.0,0.0,9.699323046628203e-14,0.0,Boom Phase
2002-12-31,181.8,1.24,90.3906,1.07721215488497,6.0,86.7,8.965,0,0.9999999999692355,1.198670852793129e-59,3.0764091172471114e-11,1.0357744971578493e-16,2.6327446853726367e-305,4.2323543386642384e-35,1.3526528033164743e-212,0.0,0.0,1.8065087298774082e-16,0.0,Boom Phase
2003-01-31,182.6,1.24,91.1369,0.96856331330584,5.8,82.4,8.21391304347826,0,0.9999999882666959,1.2091518642897453e-58,1.1731816845967264e-08,2.786044418914914e-15,5.273072692277185e-281,4.240789042597386e-33,4.0631987598797594e-206,0.0,0.0,1.484368291225547e-12,0.0,Boom Phase
2003-02-28,183.6,1.26,91.2505,0.84584872268752,5.9,79.9,8.433499999999999,0,0.9999991250316862,8.721311915227429e-60,8.74935269196963e-07,7.624663101458129e-15,9.91213532823697e-282,9.615635175967582e-32,1.2466825439263117e-200,0.0,0.0,3.303718037571234e-11,0.0,Boom Phase
2003-03-31,183.9,1.25,91.0006,0.72602965495334,5.9,77.6,8.043809523809523,0,0.9999795861569445,1.1569918947816792e-62,2.0413582403149314e-05,3.0782848810385254e-14,1.0873233888844505e-289,9.523254994809351e-32,9.114212025654057e-203,0.0,0.0,2.606210128743216e-10,0.0,Boom Phase
2003-04-30,183.2,1.26,90.4311,0.625490237121736,6.0,86.0,7.01409090909091,0,0.9999999998914948,1.430396003761114e-70,1.0850009750789e-10,4.859312675150541e-15,1.0005995e-317,2.481410593525807e-34,4.2176395686662904e-194,0.0,0.0,1.3997469514018123e-16,0.0,Boom Phase
2003-05-31,182.9,1.26,90.4,0.558796894629683,6.1,92.1,6.638695652173913,0,0.9999999999999623,2.6565210710168942e-76,3.697005921861821e-14,6.9890622575623e-16,0.0,3.183649961800224e-36,1.636804908322932e-181,0.0,0.0,3.3241329642456287e-21,0.0,Boom Phase
2003-06-30,183.1,1.22,90.5196,0.537030884723521,6.3,89.7,6.341904761904762,0,0.9999999999955969,2.5439739912464123e-72,4.402883231605055e-12,2.0112323800146765e-16,0.0,9.599057869387309e-34,1.2338560403143933e-176,0.0,0.0,3.3327774204137575e-20,0.0,Boom Phase
2003-07-31,183.7,1.01,90.9869,0.563653138365626,6.2,90.9,5.85695652173913,0,0.9999999999980638,4.976266653579256e-65,1.936119784724165e-12,5.5900588541500394e-18,1.4441752760440633e-303,6.608759592153993e-31,1.9481030187516324e-156,0.0,0.0,5.552850138481734e-21,0.0,Boom Phase
2003-08-31,184.5,1.03,90.7933,0.639169094792877,6.1,89.3,5.821363636363636,0,0.999999999991279,1.3415496274290502e-62,8.721084145892099e-12,1.1594411147235178e-17,1.1410676731411137e-298,8.264089250575523e-31,1.271581150641905e-163,0.0,0.0,1.9526245514223385e-19,0.0,Boom Phase
2003-09-30,185.1,1.01,91.3819,0.762280425141749,6.1,87.7,5.358636363636363,0,0.9999999998516933,2.8057412937462216e-55,1.48306646909334e-10,3.9669278795170754e-18,6.178082232840045e-276,2.29524037472097e-28,6.571946916484417e-159,0.0,0.0,1.1146229878301381e-17,0.0,Boom Phase
2003-10-31,184.9,1.01,91.5049,0.927470828124317,6.0,89.6,4.920869565217391,0,0.9999999999950895,1.7520015351334763e-52,4.910465524539367e-12,9.54569040734112e-19,2.0645417616042055e-266,2.4864226294099002e-29,1.452939263873593e-161,0.0,0.0,1.1735412849439998e-18,0.0,Boom Phase
2003-11-30,185.0,1.0,92.1265,1.12708701311845,5.8,93.7,4.617619047619048,0,0.9999999999999931,2.3890746714482094e-48,6.789791011334372e-15,1.3532303987914425e-19,9.364700775488598e-244,3.059150060936842e-30,3.7764194599798925e-156,0.0,0.0,7.564433702914462e-21,0.0,Boom Phase
2003-12-31,185.5,0.98,92.1732,1.35037348696794,5.7,92.6,4.278695652173913,0,0.9999999999999718,7.254613870239612e-43,2.829987666560859e-14,3.647434763383313e-20,6.3526247606781224e-229,1.7460388487360448e-29,2.418808182376708e-162,0.0,0.0,2.178043864360315e-20,0.0,Boom Phase
2004-01-31,186.3,1.0,92.3268,1.57999542728833,5.7,103.8,3.950434782608696,0,1.0,3.1579922727242213e-44,1.209415321043695e-21,5.234048100378595e-23,3.910053919220788e-230,5.884684373964157e-35,6.3179769773326165e-152,0.0,0.0,5.550291581167299e-30,0.0,Boom Phase
2004-02-29,186.7,1.01,92.8995,1.79528184551976,5.6,94.4,4.258571428571429,0,0.9999999999999956,5.087437270735994e-35,4.442362969820649e-15,7.675445508771221e-22,1.787687738507729e-196,1.802557599900733e-28,3.117371834838329e-163,0.0,0.0,5.068779615385755e-23,0.0,Boom Phase
2004-03-31,187.1,1.0,92.5368,1.9774112634657,5.8,95.8,4.401739130434782,0,0.9999999999999982,1.8477404210590326e-36,1.7333696395462238e-15,7.037815312529121e-24,3.791453207717919e-201,1.471988040735909e-28,1.617284938016302e-165,0.0,0.0,9.666588173161544e-27,0.0,Boom Phase
2004-04-30,187.4,1.0,92.8957,2.11192860854654,5.6,94.2,3.9790909090909095,0,0.9999999999999782,2.3670421973299243e-33,2.2040261056515504e-14,2.342750696007454e-23,1.4914860139386602e-183,2.2444084196585815e-27,1.3320702483801977e-169,0.0,0.0,1.3403705916511377e-25,0.0,Boom Phase
2004-05-31,188.2,1.0,93.5845,2.188433226739249,5.6,90.2,4.250952380952381,0,0.9999999999662399,5.341491727537752e-30,3.3760002539337375e-11,3.0317324800932445e-23,1.4492174689200033e-162,4.8962096249314106e-24,2.0399145491322814e-165,0.0,0.0,3.0099179603600275e-23,0.0,Boom Phase
2004-06-30,188.9,1.03,92.8651,2.20310243336393,5.6,95.6,4.069090909090909,0,0.9999999999999964,5.6821428203411416e-33,3.676074585806817e-15,5.287735645884921e-24,3.334703963882982e-179,1.7712009251875663e-27,1.611702813786146e-167,0.0,0.0,1.972756704192628e-27,0.0,Boom Phase
2004-07-31,189.1,1.26,93.5502,2.16530899086563,5.5,96.7,4.011739130434783,0,1.0,2.45277102853093e-31,2.8991550661248756e-16,1.6160957019596298e-21,1.1477772341487439e-175,1.9925583043545357e-29,2.919154327435064e-172,0.0,0.0,2.8608698877133906e-24,0.0,Boom Phase
2004-08-31,189.2,1.43,93.6301,2.0893061938115,5.4,95.9,4.081363636363637,0,0.9999999999999996,2.2392698725860145e-33,3.5400594650227165e-16,3.2221286906641127e-19,3.5669256824516923e-180,2.7976186102765347e-31,1.1951447578914508e-182,0.0,0.0,1.1416102275294556e-20,0.0,Boom Phase
2004-09-30,189.8,1.61,93.7353,1.98955991236441,5.4,94.2,3.873636363636364,0,0.9999999999999973,7.090075975217988e-37,2.543505001511649e-15,2.67509422899735e-17,2.1431940635099334e-184,1.6847788430925124e-32,4.328905389868311e-190,0.0,0.0,3.957753653624145e-17,0.0,Boom Phase
2004-10-31,190.8,1.76,94.5695,1.87874742037389,5.5,91.7,3.727272727272727,0,0.9999999999997129,7.223521091845231e-39,2.0153377285290225e-13,4.649538644031768e-16,3.926819777071272e-174,1.3694186052617961e-31,6.837394153937383e-183,0.0,0.0,8.510174368381184e-14,0.0,Boom Phase
2004-11-30,191.7,1.93,94.8015,1.76771125363697,5.4,92.8,3.2895454545454546,0,0.9999999999983875,9.110217003483429e-46,1.3305492114640573e-14,1.9310818824546277e-14,3.055436368610498e-176,1.0660604794855144e-33,6.047978536609009e-185,0.0,0.0,1.579805913686533e-12,0.0,Boom Phase
2004-12-31,191.7,2.16,95.5415,1.66614798333646,5.4,97.1,3.100869565217391,0,0.999999999999494,1.1669141596068282e-55,1.045614801267885e-17,2.994689222671484e-13,2.6036987719713438e-179,6.711698023026385e-36,2.878461097328562e-182,0.0,0.0,2.0661243054973234e-13,0.0,Boom Phase
2005-01-31,191.6,2.28,95.8785,1.5833132618153,5.3,95.5,3.204285714285714,0,0.9999999999641871,1.3357749913584945e-64,5.992701851175761e-17,9.18063368136056e-12,4.691062647097876e-177,2.137465091318918e-37,2.2572295721670924e-187,0.0,0.0,2.6632224753860933e-11,0.0,Boom Phase
2005-02-28,192.4,2.5,96.5709,1.52775114340479,5.4,94.1,3.0515,0,0.9999999983534273,7.80409035617016e-74,8.642263572896651e-16,1.319534373037522e-10,4.915940467698814e-172,2.671203651369945e-38,1.8591290283781204e-187,0.0,0.0,1.5146184959354769e-09,0.0,Boom Phase
2005-03-31,193.1,2.63,96.4345,1.50695390986562,5.2,92.6,2.983913043478261,0,0.9999999377651357,1.613038779019149e-84,1.6343039526835885e-15,3.1781562452408785e-09,1.995655544791443e-173,1.476446343957061e-41,6.482538645276408e-201,0.0,0.0,5.905670612780019e-08,0.0,Boom Phase
2005-04-30,193.7,2.79,96.6347,1.52346850249237,5.2,87.7,3.781363636363636,0,0.999913261960906,1.5840671789045222e-92,2.0120677614855274e-12,5.186177748363457e-08,2.0178924661784478e-169,9.470222361231322e-45,1.9186712319975035e-213,0.0,0.0,8.668617530460006e-05,0.0,Boom Phase
2005-05-31,193.6,3.0,96.7251,1.57712922033542,5.1,86.9,4.227727272727273,0,0.9991483716432811,3.3388771057709496e-104,1.259104389986581e-12,7.21522180286497e-07,5.1480324847908515e-173,1.4184636773754062e-49,3.1614696410089907e-233,0.0,0.0,0.0008509068332793973,0.0,Boom Phase
2005-06-30,193.7,3.04,97.1483,1.6645261978177,5.0,96.0,3.902727272727273,0,0.9999996431798192,1.3496260959775479e-101,8.907442066499096e-19,2.229385322042028e-07,1.2913936454300721e-172,1.3563947725228586e-47,2.072430177698995e-224,0.0,0.0,1.3388164859798424e-07,0.0,Boom Phase
2005-07-31,194.9,3.26,96.8397,1.77597193057175,5.0,96.5,3.494090909090909,0,0.9999980818752625,4.871047419934703e-106,1.182154853243686e-19,1.3746425206636878e-06,1.45874715207997e-181,6.504576603190137e-51,5.405809591569333e-244,0.0,0.0,5.434822167307546e-07,0.0,Boom Phase
2005-08-31,196.1,3.5,97.1584,1.90124123997633,4.9,89.1,3.3739130434782605,0,0.9825040674676605,4.111789476813786e-118,4.639627314200588e-15,4.169129964596675e-05,1.824790476059746e-169,7.116569859057079e-58,1.3382851278422053e-269,0.0,0.0,0.017454241232689006,0.0,Boom Phase
2005-09-30,198.8,3.62,95.2764,2.03381616923299,5.0,76.9,3.639090909090909,9,0.014410301967608808,2.5259257281668296e-121,4.556612597096313e-09,7.878465568598138e-07,5.7122330082168e-190,1.1635262807942021e-68,1.5e-323,0.0,0.0,0.9855889056292215,9.0,Strong Expansion
2005-10-31,199.1,3.78,96.4411,2.17438160760943,5.0,74.2,3.584761904761905,9,0.00022948171513875244,3.975961970744106e-130,1.9820792531638114e-08,3.3750851294230676e-08,2.123545934387964e-172,4.896882961812777e-75,0.0,0.0,0.0,0.9997704647132174,9.0,Strong Expansion
2005-11-30,198.1,4.0,97.5016,2.3264688238143094,5.0,81.6,3.621363636363637,9,0.002065483711393757,3.865274183020793e-130,1.8317453986585593e-12,1.939925371839245e-06,6.178453296797495e-166,5.011208911635627e-73,0.0,0.0,0.0,0.9979325763614025,9.0,Strong Expansion
2005-12-31,198.1,4.16,97.9723,2.4916432336405694,4.9,91.5,3.65695652173913,9,0.13365740455243713,8.105191460178617e-124,1.1590854123071986e-17,0.0007524455152550896,6.876034381596845e-168,1.591105095649436e-68,0.0,0.0,0.0,0.865590149932308,9.0,Strong Expansion
2006-01-31,199.3,4.29,98.127,2.66393386691144,4.7,91.2,3.553181818181818,9,0.009677209406483063,7.182002915587168e-129,1.0329825227499965e-18,0.0003973507507926801,4.257840481242535e-163,1.1429472127764743e-73,0.0,0.0,0.0,0.9899254398427241,9.0,Strong Expansion
2006-02-28,199.4,4.49,98.1687,2.83363759225319,4.8,86.7,3.335,9,0.00016458394637950178,5.599613679328285e-136,5.206285221474225e-17,1.9174443827007128e-05,7.91116686390621e-165,9.820440593692751e-82,0.0,0.0,0.0,0.9998162416097934,9.0,Strong Expansion
2006-03-31,199.7,4.59,98.3913,2.99003580237171,4.7,88.9,3.2517391304347822,9,8.926685498576542e-05,5.907117099855188e-135,1.1730049241216973e-18,5.4118389199862604e-05,8.273154752882858e-164,3.6875558460495805e-83,0.0,0.0,0.0,0.9998566147558143,9.0,Strong Expansion
2006-04-30,200.7,4.79,98.6826,3.12517413938698,4.7,87.4,3.06,9,1.0174432253455378e-05,2.9537615457332837e-143,2.5330938809007964e-18,2.277712435379611e-05,1.0448841475105975e-161,5.787316517935881e-89,0.0,0.0,0.0,0.9999670484433928,9.0,Strong Expansion
2006-05-31,201.3,4.94,98.7074,3.2345579810551,4.6,79.1,3.018695652173913,9,3.535949447120416e-07,1.913667060793777e-164,9.29980641147495e-14,9.30055943037588e-07,2.5266721125446205e-157,6.640714338957406e-103,0.0,0.0,0.0,0.9999987163490195,9.0,Strong Expansion
2006-06-30,201.8,4.99,99.0398,3.31927866577308,4.6,84.9,3.2809090909090908,9,6.769540568887616e-07,3.003113644751916e-154,2.5859765019889795e-17,7.981730272757339e-06,1.9148358790987659e-156,2.509920291969563e-97,0.0,0.0,0.0,0.9999913413156702,9.0,Strong Expansion
2006-07-31,202.9,5.24,98.9751,3.38973233938123,4.7,84.7,3.3704761904761904,9,3.3493271740794235e-07,2.9069996310361093e-163,1.1175168869224382e-17,1.1949020524701383e-05,2.2771193006187534e-164,5.179783017737616e-102,0.0,0.0,0.0,0.999987716046758,9.0,Strong Expansion
2006-08-31,203.8,5.25,99.4047,3.45719237356443,4.7,82.0,3.4182608695652177,9,1.4347419182544984e-07,8.154467544657486e-166,2.318954174015911e-15,2.6151124469996185e-06,1.826339407736043e-152,1.2338097052903337e-104,0.0,0.0,0.0,0.9999972414133587,9.0,Strong Expansion
2006-09-30,202.8,5.25,99.2246,3.52618048265123,4.5,85.4,3.428636363636364,9,1.0861011548874768e-07,7.624802602253631e-164,2.53768421481819e-18,1.9689676057155056e-05,7.504097123380502e-160,2.2901997916302334e-104,0.0,0.0,0.0,0.9999802017138274,9.0,Strong Expansion
2006-10-31,201.9,5.25,99.1229,3.58690206699669,4.4,93.6,3.252272727272727,9,2.955065735353394e-07,6.157964228202445e-151,3.7455919439519856e-24,0.0010107121926947774,2.0925619483468713e-173,6.977232057441538e-98,0.0,0.0,0.0,0.9989889923007317,9.0,Strong Expansion
2006-11-30,202.0,5.25,99.0963,3.6234205120697904,4.5,92.1,3.14,9,2.8680038699184506e-07,6.040218287094803e-148,1.4700522617249027e-22,0.00046814886018514186,9.39403552689282e-171,8.219770392670133e-98,0.0,0.0,0.0,0.999531564339428,9.0,Strong Expansion
2006-12-31,203.1,5.24,100.1125,3.62229574521318,4.4,91.7,2.993636363636364,9,3.0834885113373755e-07,3.117659162135439e-153,6.450593303437656e-22,0.0002735837659303139,1.1075518536982437e-151,3.714805205694975e-98,0.0,0.0,0.0,0.9997261078852187,9.0,Strong Expansion
2007-01-31,203.437,5.25,99.7546,3.58271914513598,4.6,96.9,2.767826086956522,9,4.779279227950416e-06,3.383015898555181e-139,1.4053243906626502e-24,0.0033131391424648577,2.7597791499463413e-163,2.5805493308847277e-90,0.0,0.0,0.0,0.9966820815783074,9.0,Strong Expansion
2007-02-28,204.226,5.26,100.7166,3.51099489259793,4.5,91.3,2.6205,9,6.704019839740197e-07,1.7871150895204318e-158,2.6279512280276864e-21,0.00013013362675123118,1.319528063708487e-141,8.493233676423526e-97,0.0,0.0,0.0,0.9998691959712648,9.0,Strong Expansion
2007-03-31,205.288,5.26,100.8952,3.41545796046491,4.4,88.4,2.86,9,3.0756910084416676e-07,4.022100744700925e-172,6.40161478198921e-20,3.3498047044833405e-05,2.0529831794715165e-134,8.365185777910631e-101,0.0,0.0,0.0,0.9999661943838543,9.0,Strong Expansion
2007-04-30,205.904,5.25,101.5723,3.306967143072689,4.5,87.1,2.741904761904762,9,4.391326192780914e-07,4.635735419805687e-178,1.4673591070615238e-18,1.2728747377865544e-05,1.8169601585356585e-123,3.922820490987591e-100,0.0,0.0,0.0,0.9999868321200028,9.0,Strong Expansion
2007-05-31,206.755,5.25,101.6269,3.19473712477285,4.4,88.3,2.5660869565217395,9,1.262485530624786e-06,5.72608651871603e-186,1.4629169821520722e-19,3.6622880305464824e-05,1.4607970122048018e-122,2.709910006592165e-99,0.0,0.0,0.0,0.999962114634164,9.0,Strong Expansion
2007-06-30,207.234,5.25,101.6547,3.0835194928437306,4.6,85.3,2.612727272727273,9,1.0596073032015463e-06,1.5850856312185215e-189,2.853322429315431e-17,7.072814752385083e-06,1.0520275027685787e-119,1.0254832140293188e-99,0.0,0.0,0.0,0.9999918675779443,9.0,Strong Expansion
2007-07-31,207.603,5.26,101.4953,2.971058350826969,4.7,90.4,3.348636363636364,9,3.856646702033737e-05,1.291600608388151e-183,9.67381039249001e-20,0.00015644821486018084,5.952594328621603e-126,1.545725921741797e-91,0.0,0.0,0.0,0.9998049853181193,9.0,Strong Expansion
2007-08-31,207.667,5.02,101.6943,2.852747269025869,4.6,83.4,4.31,9,2.106221334569307e-06,4.3282910163697445e-189,2.070110516498451e-15,2.544374626214216e-06,1.5244246676848917e-110,1.6160706012164457e-95,0.0,0.0,0.0,0.999995349404037,9.0,Strong Expansion
2007-09-30,208.547,4.94,101.9428,2.7262258415041294,4.7,83.4,4.424285714285714,9,4.531778983497801e-06,5.091106366634243e-187,1.389499467383184e-14,2.108781535407593e-06,6.300373702051755e-104,2.9978217629345024e-91,2.817723697365008e-308,0.0,0.0,0.9999933594394672,9.0,Strong Expansion
2007-10-31,209.19,4.76,101.6446,2.5964405841063,4.7,80.9,4.160869565217391,9,2.10356122957699e-06,1.2983614003736485e-183,7.101223689492937e-13,3.9019466836051757e-07,2.2127665401069793e-100,1.8375736306344516e-89,1.8417155724004207e-292,0.0,0.0,0.999997506243392,9.0,Strong Expansion
2007-11-30,210.834,4.49,102.2167,2.46886698161512,4.7,76.1,5.310909090909092,9,3.725716346011064e-08,1.21196806752706e-180,1.1747847121123708e-09,5.258009301743354e-09,1.5070863671292931e-83,7.221416465837312e-89,1.816762237708325e-255,0.0,0.0,0.9999999563100425,9.0,Strong Expansion
2007-12-31,211.445,4.24,102.2764,2.34318153551742,5.0,75.5,5.692380952380953,9,1.254064723919564e-08,6.444096106714778e-159,2.748288073199508e-08,3.0991595798819206e-10,3.7670644973033227e-78,1.981609978687287e-79,3.0940806665195253e-221,0.0,0.0,0.9999999596665562,9.0,Strong Expansion
2008-01-31,212.174,3.94,102.1493,2.205838277939689,5.0,78.4,6.7586956521739125,9,2.1723928197506777e-07,5.8824615740912445e-140,2.477334263963155e-08,7.974428011905272e-10,3.1933935463347976e-70,8.054658622372119e-68,8.449102270141882e-190,0.0,0.0,0.9999997571899326,9.0,Strong Expansion
2008-02-29,212.687,2.98,101.7756,2.03700223691396,4.9,70.8,7.245238095238095,9,1.284837422511839e-10,6.652696205651805e-102,0.0005500001501112052,3.5461765658978257e-14,6.633455718251452e-57,4.108671292632886e-58,1.1715123926603394e-137,0.0,0.0,0.9994499997213698,9.0,Strong Expansion
2008-03-31,213.448,2.61,101.4508,1.82134878951692,5.1,69.5,8.098095238095238,9,2.68464034665558e-11,6.268599089910158e-85,0.009270721212477859,1.067050827220534e-15,7.804292985507747e-58,2.557352842077715e-49,1.2786408166612502e-110,0.0,0.0,0.9907292787606746,9.0,Strong Expansion
2008-04-30,213.942,2.28,100.7554,1.55027321036397,5.0,62.6,7.393181818181818,9,9.99244871213418e-16,1.7909310889979045e-89,0.03584982401138213,6.836731647821397e-19,1.543935314177653e-70,2.652414569318162e-53,3.2447215407191255e-104,0.0,0.0,0.964150175988617,9.0,Strong Expansion
2008-05-31,215.208,1.98,100.1336,1.2175069040167,5.4,59.8,6.685652173913044,9,2.0852671829795887e-18,2.2673685019308455e-77,0.08904999882145188,1.5423489531211097e-21,3.3706956416491206e-87,2.1054693653366853e-46,2.1711153037751613e-85,0.0,0.0,0.9109500011785479,9.0,Strong Expansion
2008-06-30,217.463,2.0,99.8728,0.813710289784869,5.6,56.4,6.730952380952381,9,5.4397664330896e-22,2.302200236043113e-91,0.08360030399490874,2.002473533522136e-22,3.0353737907137767e-106,1.1068051336455302e-48,1.6003835633426646e-78,0.0,0.0,0.9163996960050916,9.0,Strong Expansion
2008-07-31,219.016,2.01,99.4194,0.325287916194532,5.8,61.2,7.748695652173913,2,1.674715854055421e-19,7.35625721807377e-101,0.9640518606652725,3.378497384608192e-19,6.424522829837694e-113,9.392467122552357e-38,1.799026650366817e-61,0.0,0.0,0.03594813933472717,2.0,Deep Recession
